,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
2347,600239.SH,20190531,2.89,2.5399,4.0251,0.95,9.4431,27.9611,0.9723,0.4863,0.5742,160568.6909,160568.6909,101320.6993,464043.5167,464043.5167
2348,000548.SZ,20190531,4.5,0.6072,0.8971,0.74,55.8235,50.604,1.3541,7.5216,7.3995,49921.5811,49920.1046,33789.4589,224647.115,224640.4707
2349,300522.SZ,20190531,17.0,0.9692,1.1219,0.84,30.5936,31.2363,3.2725,6.1748,6.115,12098.1,5141.6076,4441.67,205667.7,87407.3292
2350,002880.SZ,20190531,41.95,1.2847,1.2847,1.12,28.9242,28.5171,3.3994,6.5857,6.2423,10800.0,2700.0,2700.0,453060.0,113265.0
2351,603031.SH,20190531,13.0,4.9765,6.0355,2.59,248.5402,236.3436,2.3893,0.8076,0.8048,11200.0,5586.196,4606.0004,145600.0,72620.548
2352,300102.SZ,20190531,5.82,0.9668,1.0868,0.64,23.269,30.97,1.4486,4.0678,4.1794,71960.3311,70750.0811,62938.7688,418809.127,411765.472
2353,002261.SZ,20190531,6.45,9.2849,12.4568,1.53,,,2.8454,5.9915,5.9211,110076.6874,88529.4337,65986.7936,709994.6337,571014.8474
2354,000719.SZ,20190531,7.24,0.4728,0.8323,1.46,10.0895,9.9264,0.9827,0.823,0.8133,102320.3749,66714.7543,37897.2065,740799.5143,483014.8211
2355,603068.SH,20190531,57.0,40.4063,40.4063,1.32,63.8089,63.4386,7.5037,14.4779,14.2645,13871.3534,3467.8384,3467.8384,790667.1438,197666.7888
2356,300002.SZ,20190531,4.05,1.0548,1.0968,0.68,98.974,382.8154,1.5584,3.933,3.9825,196109.1984,140906.165,135509.8471,794242.2535,570669.9683
2357,600578.SH,20190531,3.11,0.0824,0.2371,0.99,23.5321,17.7988,0.8987,1.6528,1.5453,674673.4457,533502.4303,185455.0215,2098234.4161,1659192.5582
2358,300685.SZ,20190531,52.73,1.4893,1.9044,1.16,61.2459,57.777,9.2984,17.6802,16.538,14720.6,9110.16,7124.5053,776217.238,480378.7368
2359,601155.SH,20190531,37.0,0.4857,1.494,1.29,7.9589,8.0772,3.0544,1.5425,1.567,225672.4186,224598.4186,73018.4186,8349879.4882,8310141.4882
2360,002770.SZ,20190531,3.33,2.0177,2.391,0.76,28.2355,26.8661,2.0224,2.8372,2.8002,109486.7797,60299.4372,50884.5698,364590.9764,200797.1259
2361,300079.SZ,20190531,5.91,2.6684,2.7923,0.51,100.4738,99.2265,2.2753,5.4094,5.2733,143357.8862,120914.6307,115551.1677,847245.1074,714605.4674
2362,000912.SZ,20190531,4.62,0.5058,1.2235,0.92,20.6035,24.5137,1.5119,1.6444,1.5196,156800.0,156800.0,64823.8816,724416.0,724416.0
2363,600094.SH,20190531,7.19,0.6049,0.8784,0.8,32.3202,26.4856,1.4416,1.3299,1.3068,247532.5057,227660.4962,156764.2523,1779758.716,1636878.9677
2364,002778.SZ,20190531,18.38,1.0873,1.3885,1.43,90.3342,98.1546,2.5777,2.3774,2.3435,8910.95,8910.95,6978.0426,163783.261,163783.261
2365,002396.SZ,20190531,21.19,1.3985,2.1449,0.85,21.2621,21.2433,3.3677,1.3535,1.357,58328.0278,54936.204,35819.909,1235970.9091,1164098.1628
2366,603277.SH,20190531,9.43,0.6929,1.642,1.19,15.5666,14.0878,2.1192,2.6024,2.4828,40996.5,15639.6,6600.0,386596.995,147481.428
2367,600603.SH,20190531,4.64,0.589,0.7783,0.94,10.5796,10.2895,0.8961,2.8003,2.7742,125582.6752,50406.0189,38149.8163,582703.6129,233883.9277
2368,000983.SZ,20190531,6.16,0.6929,1.5195,0.95,10.7696,10.3061,0.9419,0.6015,0.5798,315120.0,315119.766,143698.2552,1941139.2,1941137.7586
2369,300359.SZ,20190531,6.05,0.9171,1.581,0.91,,,2.8324,4.5609,4.7658,63300.3422,63300.3422,36716.9394,382967.0703,382967.0703
2370,002853.SZ,20190531,17.77,1.3059,1.3059,1.16,19.4305,19.1405,2.6433,2.4863,2.4211,15534.15,5109.8386,5109.8386,276041.8455,90801.8319
2371,300610.SZ,20190531,12.58,2.4342,2.4342,1.02,21.991,21.3309,2.5093,2.4092,2.3421,15068.2,4974.1565,4974.1565,189557.956,62574.8888
2372,600337.SH,20190531,5.29,2.0956,2.7961,1.24,20.7623,20.5867,2.0027,1.7807,1.7632,177091.2736,172831.1198,129532.1403,936812.8373,914276.6237
2373,002309.SZ,20190531,7.52,0.8628,1.1681,1.26,,,0.7677,0.3919,0.409,87178.7068,70189.9514,51842.3995,655583.8751,527828.4345
2374,002800.SZ,20190531,19.28,1.5235,3.0043,1.27,247.8421,83.5529,3.2401,1.5179,1.3809,7468.0,7468.0,3787.0,143983.04,143983.04
2375,600105.SH,20190531,5.12,1.8763,2.9734,1.51,33.1496,37.7181,2.3498,1.9915,2.0005,125295.052,123827.482,78137.8573,641510.6662,633996.7078
2376,600547.SH,20190531,31.09,2.0218,4.0739,2.09,78.6012,76.9358,3.1423,1.2564,1.3433,221400.8309,145150.0706,72034.8298,6883351.8327,4512715.695
2377,002522.SZ,20190531,6.14,0.4585,0.8695,0.68,154.847,153.4857,3.0948,5.3028,5.0443,90577.9387,85416.9259,45039.4603,556148.5436,524459.925
2378,603199.SH,20190531,20.34,0.4139,1.083,0.9,24.447,22.4063,1.9759,4.6387,4.4518,11068.0,11068.0,4230.3286,225123.12,225123.12
2379,000869.SZ,20190531,28.84,0.2263,0.9503,0.83,18.9604,19.3893,1.966,3.8444,3.9493,68546.4,45346.08,10798.6944,1976878.176,1307780.9472
2380,603166.SH,20190531,6.9,0.3883,1.6765,0.86,36.7844,34.4558,1.998,2.9358,2.9272,59771.871,59201.871,13713.6299,412425.9099,408492.9099
2381,002549.SZ,20190531,6.08,0.7535,2.6088,0.43,40.4042,41.0701,4.2296,7.5157,7.5744,62370.0,62023.4925,17912.885,379209.6,377102.8344
2382,300024.SZ,20190531,15.47,0.4977,0.673,0.75,53.7151,52.9398,3.881,7.7994,7.7301,156023.9617,151363.4345,111936.2174,2413690.6875,2341592.3317
2383,300772.SZ,20190531,21.8,12.2991,12.2991,0.33,53.2369,35.9089,4.5363,1.935,1.6759,29396.0,7349.0,7349.0,640832.8,160208.2
2384,600475.SH,20190531,9.64,0.8568,0.8568,1.03,12.8598,12.5151,1.0925,0.7235,0.6845,55939.2211,14049.5478,14049.5478,539254.0914,135437.6408
2385,600546.SH,20190531,5.24,1.1251,2.7732,0.69,47.1959,25.4651,2.7899,0.2723,0.2883,198245.614,198245.614,80427.4589,1038807.0174,1038807.0174
2386,603596.SH,20190531,18.2,2.0778,2.0778,1.84,31.3375,27.847,3.7208,2.8572,2.9015,40856.1,17332.85,17332.85,743581.02,315457.87
2387,600828.SH,20190531,4.9,0.9943,2.7795,2.22,7.0456,6.7888,1.4302,0.6476,0.6449,173198.2546,65513.1907,23437.0268,848671.4475,321014.6344
2388,600165.SH,20190531,4.12,1.5136,2.6999,0.87,300.1636,794.2352,3.2611,5.111,6.4312,68488.3775,68488.3775,38395.9775,282172.1153,282172.1153
2389,603583.SH,20190531,35.67,6.0065,6.0065,2.27,24.934,23.3218,4.0726,5.6735,5.2108,17750.175,4379.0,4379.0,633148.7423,156198.93
2390,300626.SZ,20190531,8.95,26.1889,32.5304,1.03,36.5438,41.4128,3.0702,1.8962,1.8788,18000.0,9363.4515,7538.139,161100.0,83802.8909
2391,600523.SH,20190531,14.93,2.1374,4.5366,1.08,51.3549,53.9737,2.6921,2.157,2.2817,40431.132,40404.462,19036.6485,603636.8008,603238.6177
2392,002790.SZ,20190531,7.41,0.9417,1.7688,1.29,18.8464,17.1532,2.0325,3.0541,2.8649,40960.0,25292.8,13465.6,303513.6,187419.648
2393,300097.SZ,20190531,10.49,1.4902,1.7668,1.03,24.6866,60.5384,1.5716,3.1016,3.6693,28854.9669,20184.4042,17023.8566,302688.6028,211734.4001
2394,600619.SH,20190531,9.54,0.5645,1.8006,0.86,26.584,26.3021,1.846,0.7059,0.7166,86631.0655,58214.1047,18251.1484,826460.3649,555362.5588
2395,300679.SZ,20190531,31.15,3.4521,4.594,0.73,28.0502,30.8388,1.9799,5.0163,4.6637,21600.0,10260.8414,7710.2683,672840.0,319625.2096
2396,603757.SH,20190531,14.18,3.6394,3.6394,0.67,13.9032,14.8132,2.373,2.0915,2.1468,16424.8,4900.0,4900.0,232903.664,69482.0
2397,600575.SH,20190531,2.9,0.933,2.4177,1.04,27.0866,27.2896,1.2845,1.0164,0.97,388626.1065,388626.1065,149966.4511,1127015.7089,1127015.7089
2398,000509.SZ,20190531,2.68,1.148,1.62,0.62,,,289.7253,1.8297,3.4276,82548.3117,82547.9873,58499.9853,221229.4754,221228.606
2399,600200.SH,20190531,5.95,0.9133,1.1025,1.0,,,1.79,2.5242,2.7678,72189.1958,71527.6855,59248.1093,429525.715,425589.7287
2400,002746.SZ,20190531,17.67,3.5419,6.1991,0.77,20.3838,15.5287,3.3443,3.1785,2.8645,46369.2511,36348.1336,20767.7611,819344.6669,642271.5207
2401,600782.SH,20190531,5.07,0.4167,0.938,0.56,2.7378,2.7948,0.8197,0.2838,0.2789,318872.2696,318872.2696,141662.4464,1616682.4069,1616682.4069
2402,300259.SZ,20190531,3.64,0.9482,1.1589,0.77,28.7017,27.908,2.2049,5.0036,4.7293,117565.7958,72437.8526,59266.247,427939.4967,263673.7835
2403,603676.SH,20190531,10.56,1.96,1.96,1.09,60.8269,74.1722,4.9924,5.9852,5.9831,42300.0,6666.048,6666.048,446688.0,70393.4669
2404,000552.SZ,20190531,2.79,0.4645,0.9366,1.05,11.1397,11.8831,0.8494,1.5592,1.5319,228697.105,228374.1262,113253.5682,638064.923,637163.8121
2405,002709.SZ,20190531,23.72,0.5788,0.6947,0.79,17.8154,110.7686,2.8521,3.9084,3.7158,34270.2681,33872.3646,28222.2006,812890.7593,803452.4883
2406,002558.SZ,20190531,18.38,0.3096,1.5211,1.12,34.5105,36.7857,4.0667,9.8446,10.9761,202437.9932,202437.9932,41200.7635,3720810.315,3720810.315
2407,002584.SZ,20190531,5.39,6.5396,7.7453,0.72,43.2115,70.979,1.774,0.9157,0.8738,58521.6422,38110.8261,32178.2487,315431.6515,205417.3527
2408,000551.SZ,20190531,6.73,1.2654,1.9702,1.08,31.2699,31.099,1.6167,0.9024,0.8688,40008.0405,40008.0405,25695.5351,269254.1126,269254.1126
2409,600792.SH,20190531,3.88,1.4316,4.8534,0.78,20.042,18.7508,1.2297,0.7114,0.6884,98992.36,98992.36,29199.9171,384090.3568,384090.3568
2410,600151.SH,20190531,5.61,1.2712,2.0384,1.12,208.8175,114.9244,1.3628,1.2008,1.2108,143425.2287,138869.5727,86603.9755,804615.533,779058.3028
2411,000536.SZ,20190531,2.7,1.3779,2.1667,0.62,,,1.052,1.6531,1.9832,276603.2803,200334.3563,127405.3848,746828.8568,540902.762
2412,300435.SZ,20190531,14.07,3.7098,5.0328,0.58,51.9033,53.4119,4.2837,5.9027,5.5802,24950.3,11850.8089,8735.5147,351050.721,166740.8812
2413,002365.SZ,20190531,10.86,0.8282,0.9295,0.42,17.9201,22.8443,2.0031,3.183,3.0285,29468.25,24217.5409,21577.9177,320025.195,263002.4942
2414,002695.SZ,20190531,12.92,0.7528,1.8986,0.86,38.3974,35.6242,3.4474,3.4989,3.3498,51388.3128,45342.1128,17977.7128,663937.0014,585820.0974
2415,000628.SZ,20190531,10.48,1.914,2.234,0.53,59.6279,43.9828,3.6543,3.4244,2.76,31148.0,18798.034,16105.804,326431.04,197003.3963
2416,002735.SZ,20190531,24.01,2.3465,4.0722,0.89,40.5023,36.8565,3.4328,2.2107,1.9936,8394.19,4314.65,2486.2,201544.5019,103594.7465
2417,600761.SH,20190531,9.88,0.3503,0.6158,0.77,12.5514,12.4306,1.5485,0.7565,0.7402,74018.0802,74018.0802,42101.7465,731298.6324,731298.6324
2418,300070.SZ,20190531,7.58,1.1988,1.4661,1.78,19.1888,20.3538,1.269,2.0734,2.1653,315051.0734,218220.4519,178424.9142,2388087.1364,1654111.0254
2419,600897.SH,20190531,23.69,0.3319,1.0371,0.76,13.9524,13.7651,1.8969,3.9699,3.933,29781.0,29781.0,9531.0,705511.89,705511.89
2420,002008.SZ,20190531,33.13,1.5947,1.9624,1.39,20.5699,23.3377,4.2503,3.2052,3.0839,106706.7819,99339.4741,80726.0291,3535195.6843,3291116.7769
2421,300258.SZ,20190531,12.57,0.1788,0.3662,0.76,19.6798,19.6939,2.7054,4.023,4.0521,40500.0,37637.9533,18372.2189,509085.0,473109.073
2422,600711.SH,20190531,5.34,2.71,3.1036,1.55,27.1579,39.8526,1.2512,0.3711,0.3713,213732.2901,149705.2305,130720.6586,1141330.4291,799425.9309
2423,300268.SZ,20190531,14.72,0.8589,0.9093,0.73,80.4033,79.7251,8.2453,1.0234,1.0045,13400.0,9840.1081,9295.3381,197248.0,144846.3912
2424,600675.SH,20190531,5.88,0.1738,0.2639,0.98,11.5225,7.7471,1.9832,1.5489,1.1981,508011.271,186705.9398,122961.9266,2987106.2735,1097830.926
2425,603018.SH,20190531,11.9,1.1074,1.1074,1.71,13.9501,13.3687,2.2987,1.3163,1.2557,46442.0349,45714.4192,45714.4192,552660.2153,544001.5885
2426,002795.SZ,20190531,14.44,0.5686,1.7838,0.96,35.5085,32.6508,6.2413,4.4819,4.4443,20000.0,20000.0,6375.0,288800.0,288800.0
2427,603038.SH,20190531,13.83,4.4514,7.0925,1.01,21.9317,21.2112,1.8345,2.413,2.3609,13158.4943,5263.5212,3303.5212,181981.9762,72794.4982
2428,002030.SZ,20190531,10.8,0.3976,0.5936,0.55,84.7785,84.3917,4.0383,5.8242,6.4149,79741.2519,76381.1021,51159.0053,861205.5205,824915.9027
2429,300239.SZ,20190531,4.48,3.0697,4.6479,0.99,69.0903,67.6481,2.397,5.185,5.0263,52399.4108,44503.269,29392.2142,234749.3604,199374.6451
2430,601333.SH,20190531,3.15,0.2329,0.4356,0.77,28.4585,30.6355,0.763,1.1253,1.1119,708353.7,565223.7,302278.57,2231314.155,1780454.655
2431,300583.SZ,20190531,32.4,1.233,1.233,1.3,27.5828,27.0563,1.9158,3.325,3.1839,10798.8667,3404.3947,3404.3947,349883.2811,110302.3883
2432,300636.SZ,20190531,19.4,1.3152,2.4221,0.5,64.3706,68.8731,2.3806,5.9113,5.6979,8139.5,4714.7894,2560.1391,157906.3,91466.9144
2433,002952.SZ,20190531,58.98,27.4356,27.4356,3.04,43.5475,40.8178,5.51,8.4248,8.5436,7304.0,1524.0,1524.0,430789.92,89885.52
2434,000411.SZ,20190531,12.88,0.6881,1.5184,1.11,28.4701,26.3876,2.8544,0.1304,0.1269,20744.9946,20731.0071,9394.6099,267195.5304,267015.3714
2435,603238.SH,20190531,17.15,1.9486,1.9486,1.3,37.2463,33.3174,2.5112,2.1977,2.0646,12000.0,3000.0,3000.0,205800.0,51450.0
2436,603386.SH,20190531,15.71,7.6092,7.6092,1.05,45.9499,44.8583,4.7223,2.8304,2.7671,20180.0,5667.5,5667.5,317027.8,89036.425
2437,603429.SH,20190531,23.2,1.0265,1.291,1.17,49.7572,45.2567,9.2028,12.5273,11.1427,24752.0,12685.4,10086.44,574246.4,294301.28
2438,603897.SH,20190531,21.4,3.9436,3.9436,2.02,21.116,21.7811,2.2231,0.7667,0.7613,17840.0,5553.67,5553.67,381776.0,118848.538
2439,601158.SH,20190531,5.86,0.0681,0.5953,1.29,19.7872,19.515,1.8817,5.4395,5.3072,480000.0,480000.0,54903.9311,2812800.0,2812800.0
2440,000021.SZ,20190531,9.05,4.0093,8.3223,1.42,25.119,24.2762,2.0778,0.829,0.8481,147125.9363,146935.7064,70786.7832,1331489.7235,1329768.1429
2441,603360.SH,20190531,25.05,4.355,4.5721,2.04,32.2082,31.2148,5.6252,8.8536,8.6686,18667.6,7840.9332,7468.5932,467623.38,196415.3767
2442,000875.SZ,20190531,3.03,0.8097,1.0262,0.89,56.7439,47.9523,0.8621,0.8907,0.8574,214631.398,195430.9906,154199.6082,650333.1359,592155.9015
2443,002572.SZ,20190531,19.07,1.4529,1.6948,1.21,18.3612,18.2886,4.3752,2.4087,2.428,92342.631,63807.816,54703.126,1760973.9732,1216815.0511
2444,600187.SH,20190531,2.78,0.4954,0.587,0.97,442.171,408.2396,1.3428,9.8251,9.9758,165393.5128,145562.4228,122831.1728,459793.9656,404663.5354
2445,300153.SZ,20190531,7.61,1.7781,3.7537,1.38,134.9399,270.1212,2.5646,1.8573,1.9459,32000.0,31734.7386,15032.2586,243520.0,241501.3607
2446,000861.SZ,20190531,2.67,0.387,0.8772,1.59,42.2749,46.6631,1.7963,2.3222,2.4233,218039.7958,197554.9895,87161.0602,582166.2548,527471.822
2447,300658.SZ,20190531,12.55,5.7495,5.7495,1.89,38.7255,36.6664,2.4774,2.4567,2.2389,15000.0,4200.0,4200.0,188250.0,52710.0
2448,603197.SH,20190531,19.84,0.6876,0.7552,0.44,21.3969,23.5861,3.1718,1.4378,1.3487,16702.4557,9840.1678,8959.0734,331376.7211,195228.9292
2449,600196.SH,20190531,24.74,0.5764,1.1325,0.92,23.415,23.3589,2.2079,2.5446,2.4454,256289.8545,191052.1364,97242.6074,6340611.0003,4726629.8545
2450,002329.SZ,20190531,4.22,0.6589,0.7171,0.84,,,1.6524,1.5133,1.5016,83764.0035,51997.0244,47778.6245,353484.0948,219427.443
2451,000615.SZ,20190531,5.58,1.3468,2.4575,1.01,27.7848,20.3864,2.2712,1.5132,1.2753,78334.9807,64367.4757,35276.2021,437109.1923,359170.5144
2452,002420.SZ,20190531,3.17,0.5437,0.7771,0.83,,,3.3886,0.2595,0.2787,40100.0,39171.7442,27404.3442,127117.0,124174.4291
2453,300154.SZ,20190531,5.79,0.4118,0.8755,0.69,24.6283,24.0621,1.6321,4.569,4.6937,45577.0,31700.965,14910.975,263890.83,183548.5874
2454,300593.SZ,20190531,19.66,1.7822,1.7828,1.21,64.7943,58.47,3.8803,4.8667,4.0225,11797.2,6691.0314,6688.8339,231932.952,131545.6773
2455,603833.SH,20190531,114.1,0.8162,0.8162,1.1,30.5014,30.1467,6.2606,4.1656,4.0609,42019.1551,9210.8143,9210.8143,4794385.5969,1050953.9116
2456,600545.SH,20190531,7.3,0.2614,0.3482,0.5,17.0759,17.1457,2.9136,1.5006,1.6029,189541.2995,67578.5778,50727.4075,1383651.4864,493323.6179
2457,002676.SZ,20190531,3.69,2.1149,3.3127,1.16,464.6802,159.4243,2.5786,1.6419,1.6579,72000.0,71996.4834,45964.3164,265680.0,265667.0237
2458,002852.SZ,20190531,15.33,1.8315,2.2132,1.26,20.1787,21.071,2.2135,1.2305,1.217,28900.0,12474.9486,10323.5594,443037.0,191240.962
2459,002067.SZ,20190531,3.46,0.5823,0.6102,0.84,11.4666,12.5425,0.8968,0.6475,0.6487,111120.1,97490.1,93035.1,384475.546,337315.746
2460,601225.SH,20190531,8.73,0.2786,0.7557,0.64,7.9415,7.9901,1.6597,1.5256,1.4786,1000000.0,1000000.0,368617.48,8730000.0,8730000.0
2461,000050.SZ,20190531,13.55,1.1137,2.376,0.81,29.9847,33.5434,1.0617,0.9599,0.9483,204812.3051,181985.7609,85301.8636,2775206.7341,2465907.0602
2462,601990.SH,20190531,11.63,6.7505,6.7505,0.86,137.9371,96.1847,2.9546,25.91,22.6527,274901.9503,27502.0,27502.0,3197109.682,319848.26
2463,300669.SZ,20190531,20.5,1.2608,1.2608,1.68,46.0636,44.5364,3.8289,6.272,6.0196,8524.8104,2570.0,2570.0,174758.6132,52685.0
2464,600332.SH,20190531,38.69,0.6951,1.5283,0.67,18.2802,15.9542,2.7239,1.4894,1.1784,162579.0949,107117.925,48721.2614,6290185.1817,4144392.5183
2465,002915.SZ,20190531,21.11,6.8545,6.8545,1.43,65.391,62.3339,4.9317,5.3851,5.0628,11200.0,3437.0,3437.0,236432.0,72555.07
2466,600113.SH,20190531,7.52,0.9761,1.925,1.06,29.5598,26.9094,2.2781,7.4031,6.9145,41143.116,41143.116,20862.336,309396.2323,309396.2323
2467,603089.SH,20190531,14.36,2.2492,3.2614,0.6,22.0435,17.2677,2.8569,2.0515,1.9045,15467.15,4560.9576,3145.488,222108.274,65495.3511
2468,601860.SH,20190531,7.09,14.2952,14.2952,0.89,20.7022,20.0813,2.0928,6.1367,5.7096,366088.8889,36608.8889,36608.8889,2595570.2223,259557.0223
2469,002628.SZ,20190531,5.06,2.5614,4.5244,1.12,180.489,161.1031,1.4229,1.4122,1.3568,76066.6215,72357.2463,40963.7546,384897.1048,366127.6663
2470,600665.SH,20190531,4.03,0.2546,0.5993,0.75,8.2833,7.1147,0.9825,0.6612,0.6762,86412.2521,86412.2521,36712.1583,348241.376,348241.376
2471,000540.SZ,20190531,3.91,0.3437,0.5979,0.77,18.673,16.0189,1.5269,1.9381,1.9975,700525.4679,650553.0637,374010.0306,2739054.5795,2543662.4791
2472,300629.SZ,20190531,18.15,2.5879,3.0046,1.14,221.6355,331.0699,5.1833,8.5903,8.7719,10000.005,4326.6568,3726.6568,181500.0908,78528.8209
2473,300382.SZ,20190531,6.22,0.3381,0.8337,1.1,25.6127,24.8507,3.3891,4.7495,4.3786,56456.9415,56451.2717,22890.6723,351162.1761,351126.91
2474,600774.SH,20190531,12.55,0.6046,2.3771,3.77,145.5645,144.2779,4.6986,2.6331,2.6353,22694.8002,22675.7731,5766.8818,284819.7425,284580.9524
2475,603318.SH,20190531,23.6,1.7327,4.735,1.22,2172.0512,,9.5469,22.5207,30.078,40330.2277,40216.2277,14716.2277,951793.3737,949102.9737
2476,000750.SZ,20190531,4.88,0.7741,1.2181,0.57,281.2558,112.1604,1.4961,9.6918,8.223,421554.1972,421553.8597,267884.0002,2057184.4823,2057182.8353
2477,300190.SZ,20190531,5.78,0.2485,0.4566,0.78,19.4962,17.577,1.2284,2.194,2.0547,78378.4957,71428.9927,38881.7671,453027.7051,412859.5778
2478,603908.SH,20190531,24.52,3.64,4.3595,1.59,39.6981,48.0168,3.51,2.9662,3.0353,6669.0,2304.9305,1924.5647,163523.88,56516.8959
2479,002199.SZ,20190531,16.6,22.8091,30.8296,38.83,,,10.7252,22.7953,23.3248,24344.2363,24344.2363,18010.965,404114.3226,404114.3226
2480,300109.SZ,20190531,16.47,1.1443,1.5123,0.91,40.0844,38.1007,2.8001,5.1403,5.0102,21793.6025,12781.3925,9671.4553,358940.6332,210509.5345
2481,000070.SZ,20190531,12.28,5.306,9.0989,0.76,33.5185,35.3449,3.9737,1.6192,1.6105,75239.3695,73100.9796,42628.7446,923939.4575,897680.0295
2482,300566.SZ,20190531,16.2,5.0918,8.6276,1.99,58.9774,64.5806,3.9834,2.7676,2.6696,15520.05,9458.3268,5582.074,251424.81,153224.8942
2483,600892.SH,20190531,5.8,2.0972,4.8875,1.11,,,3.894,16.1983,17.0219,55946.4188,53956.8296,23152.35,324489.229,312949.6117
2484,002290.SZ,20190531,5.45,2.483,5.3792,1.56,21.0514,27.8922,1.0613,0.7627,0.7476,24271.233,21031.9125,9708.1326,132278.2199,114623.9231
2485,300480.SZ,20190531,16.04,18.1041,24.8132,0.66,72.675,71.5029,4.4572,12.1293,11.6828,19180.2931,10555.0552,7701.1386,307651.9013,169303.0854
2486,300431.SZ,20190531,7.02,3.4654,3.5242,1.21,,,337.8715,2.0527,2.8517,32952.4513,24315.4209,23910.2404,231326.2081,170694.2547
2487,002087.SZ,20190531,4.02,0.6633,0.9128,0.81,8.4963,7.9775,0.8251,0.5418,0.5263,81679.4335,81563.8642,59267.845,328351.3227,327886.7341
2488,000571.SZ,20190531,2.21,0.7004,0.788,0.39,,,1.3981,1.1326,1.2065,81406.4,80450.3306,71502.1654,179908.144,177795.2306
2489,000961.SZ,20190531,8.9,0.8849,1.948,1.93,15.055,14.3814,1.8453,0.8232,0.8868,370978.8797,369983.825,168064.7275,3301712.0293,3292856.0425
2490,603885.SH,20190531,12.47,0.2616,0.8753,0.58,18.1752,18.6632,2.2814,1.5598,1.5051,179701.3477,179701.3477,53701.3477,2240875.8058,2240875.8058
2491,300579.SZ,20190531,24.2,4.884,4.884,0.78,50.3844,50.0857,7.4208,6.5237,6.2476,18000.0,6607.2333,6607.2333,435600.0,159895.0459
2492,300326.SZ,20190531,9.27,0.5576,0.7053,0.86,14.4727,13.7619,2.5918,7.1915,6.7779,72218.0029,64725.5789,51178.2211,669460.8869,600006.1164
2493,002656.SZ,20190531,5.73,2.402,4.9697,0.88,146.5727,145.7845,1.7072,2.6137,2.4666,71251.9844,47171.0667,22799.3266,408273.8706,270290.2122
2494,600328.SH,20190531,8.54,1.4797,2.211,0.96,13.981,13.3237,1.4975,0.9894,0.9541,43803.1073,43803.1073,29313.8745,374078.5363,374078.5363
2495,600970.SH,20190531,6.57,0.8068,1.3468,0.98,8.3575,8.0246,1.2487,0.5315,0.5185,173957.3853,173705.4416,104065.9588,1142900.0214,1141244.7513
2496,002892.SZ,20190531,44.1,6.2803,6.2803,1.74,53.0033,44.1393,5.6877,5.114,4.8452,8360.0,2633.6,2633.6,368676.0,116141.76
2497,603359.SH,20190531,17.06,0.6691,0.67,1.15,16.6847,16.2529,2.0174,3.4107,3.2728,31864.0,15295.028,15275.722,543599.84,260933.1777
2498,300655.SZ,20190531,16.74,13.4417,13.7841,0.96,50.4772,54.2558,5.0858,3.1261,3.0118,15142.5987,8409.635,8200.7525,253487.1022,140777.2899
2499,300013.SZ,20190531,14.06,0.7701,1.0428,1.1,64.8298,62.61,2.9257,4.0071,3.9318,29779.141,27268.8135,20136.5378,418694.7225,383399.5178
2500,603233.SH,20190531,45.88,2.6643,2.6643,1.87,44.8771,41.954,7.997,2.693,2.5371,52001.3,8339.653,8339.653,2385819.644,382623.2796
2501,603507.SH,20190531,21.82,1.8331,3.6039,1.89,46.0047,49.0172,1.9885,2.852,2.4637,12808.14,8037.706,4088.3284,279473.6148,175382.7449
2502,002666.SZ,20190531,4.68,3.373,4.3213,0.46,24.3757,24.2997,1.2651,0.9466,0.925,75432.9268,44276.7905,34560.5014,353026.0974,207215.3795
2503,600395.SH,20190531,5.73,0.3514,1.1584,0.79,10.036,9.8225,1.3616,1.5573,1.518,165505.1861,165505.1861,50202.8608,948344.7164,948344.7164
2504,600275.SH,20190531,3.01,0.4472,0.7538,0.76,357.7528,128.7956,10.3167,40.4218,39.1195,50883.7238,50883.7238,30188.3538,153160.0086,153160.0086
2505,601890.SH,20190531,6.11,1.5373,2.484,0.75,,325.5587,1.9969,5.65,4.9717,95940.0,95940.0,59374.6428,586193.4,586193.4
2506,000018.SZ,20190531,1.48,11.0586,15.5729,6.85,,,23.8153,1.0356,1.5177,169824.5011,99558.4713,70698.4695,251340.2616,147346.5375
2507,603568.SH,20190531,19.4,0.148,0.7324,0.72,24.3378,22.6737,5.8378,11.6418,10.5675,92842.065,92526.84,18697.4112,1801136.061,1795020.696
2508,600673.SH,20190531,8.14,0.4443,0.7821,1.03,22.4952,17.3385,3.5768,2.1004,1.8082,301389.7259,245892.6257,139692.3389,2453312.3688,2001565.9732
